Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga
91, Papua ,Daging Kerbau Beku (Impor),2025,April,
92, Papua Barat ,Daging Kerbau Beku (Impor),2025,April,
93, Papua Selatan ,Daging Kerbau Beku (Impor),2025,April,
94, Papua Tengah ,Daging Kerbau Beku (Impor),2025,April,
95, Papua Pegunungan ,Daging Kerbau Beku (Impor),2025,April,
96, Papua Barat Daya ,Daging Kerbau Beku (Impor),2025,April,
11, Aceh ,Daging Kerbau Segar (Lokal),2025,April,"Rp143,368"
12, Sumatera Utara ,Daging Kerbau Segar (Lokal),2025,April,"Rp145,688"
13, Sumatera Barat ,Daging Kerbau Segar (Lokal),2025,April,"Rp145,000"
14, Riau ,Daging Kerbau Segar (Lokal),2025,April,
15, Jambi ,Daging Kerbau Segar (Lokal),2025,April,"Rp129,555"
16, Sumatera Selatan ,Daging Kerbau Segar (Lokal),2025,April,
17, Bengkulu ,Daging Kerbau Segar (Lokal),2025,April,
18, Lampung ,Daging Kerbau Segar (Lokal),2025,April,
19, Kepulauan Bangka Belitung ,Daging Kerbau Segar (Lokal),2025,April,
21, Kepulauan Riau ,Daging Kerbau Segar (Lokal),2025,April,
31, DKI Jakarta ,Daging Kerbau Segar (Lokal),2025,April,
32, Jawa Barat ,Daging Kerbau Segar (Lokal),2025,April,
33, Jawa Tengah ,Daging Kerbau Segar (Lokal),2025,April,"Rp148,238"
34, D.I Yogyakarta ,Daging Kerbau Segar (Lokal),2025,April,
35, Jawa Timur ,Daging Kerbau Segar (Lokal),2025,April,
36, Banten ,Daging Kerbau Segar (Lokal),2025,April,"Rp136,270"
51, Bali ,Daging Kerbau Segar (Lokal),2025,April,
52, Nusa Tenggara Barat ,Daging Kerbau Segar (Lokal),2025,April,
53, Nusa Tenggara Timur ,Daging Kerbau Segar (Lokal),2025,April,
61, Kalimantan Barat ,Daging Kerbau Segar (Lokal),2025,April,
62, Kalimantan Tengah ,Daging Kerbau Segar (Lokal),2025,April,
63, Kalimantan Selatan ,Daging Kerbau Segar (Lokal),2025,April,"Rp140,000"
64, Kalimantan Timur ,Daging Kerbau Segar (Lokal),2025,April,
65, Kalimantan Utara ,Daging Kerbau Segar (Lokal),2025,April,
71, Sulawesi Utara ,Daging Kerbau Segar (Lokal),2025,April,
72, Sulawesi Tengah ,Daging Kerbau Segar (Lokal),2025,April,
73, Sulawesi Selatan ,Daging Kerbau Segar (Lokal),2025,April,"Rp145,909"
74, Sulawesi Tenggara ,Daging Kerbau Segar (Lokal),2025,April,
75, Gorontalo ,Daging Kerbau Segar (Lokal),2025,April,
76, Sulawesi Barat ,Daging Kerbau Segar (Lokal),2025,April,
81, Maluku ,Daging Kerbau Segar (Lokal),2025,April,
82, Maluku Utara ,Daging Kerbau Segar (Lokal),2025,April,
91, Papua ,Daging Kerbau Segar (Lokal),2025,April,
92, Papua Barat ,Daging Kerbau Segar (Lokal),2025,April,
93, Papua Selatan ,Daging Kerbau Segar (Lokal),2025,April,
94, Papua Tengah ,Daging Kerbau Segar (Lokal),2025,April,
95, Papua Pegunungan ,Daging Kerbau Segar (Lokal),2025,April,
96, Papua Barat Daya ,Daging Kerbau Segar (Lokal),2025,April,
11, Aceh ,Beras SPHP,2025,Mei,"Rp12,981"
12, Sumatera Utara ,Beras SPHP,2025,Mei,"Rp12,677"
13, Sumatera Barat ,Beras SPHP,2025,Mei,"Rp13,010"
14, Riau ,Beras SPHP,2025,Mei,"Rp13,033"
15, Jambi ,Beras SPHP,2025,Mei,"Rp12,611"
16, Sumatera Selatan ,Beras SPHP,2025,Mei,"Rp12,457"
17, Bengkulu ,Beras SPHP,2025,Mei,"Rp12,169"
18, Lampung ,Beras SPHP,2025,Mei,"Rp12,385"
19, Kepulauan Bangka Belitung ,Beras SPHP,2025,Mei,"Rp12,691"
21, Kepulauan Riau ,Beras SPHP,2025,Mei,"Rp12,626"
31, DKI Jakarta ,Beras SPHP,2025,Mei,"Rp12,000"
32, Jawa Barat ,Beras SPHP,2025,Mei,"Rp12,500"
33, Jawa Tengah ,Beras SPHP,2025,Mei,"Rp12,263"
34, D.I Yogyakarta ,Beras SPHP,2025,Mei,"Rp12,475"
35, Jawa Timur ,Beras SPHP,2025,Mei,"Rp11,978"
36, Banten ,Beras SPHP,2025,Mei,"Rp12,323"
51, Bali ,Beras SPHP,2025,Mei,"Rp12,127"
52, Nusa Tenggara Barat ,Beras SPHP,2025,Mei,"Rp12,061"
53, Nusa Tenggara Timur ,Beras SPHP,2025,Mei,"Rp12,993"
61, Kalimantan Barat ,Beras SPHP,2025,Mei,"Rp13,010"
62, Kalimantan Tengah ,Beras SPHP,2025,Mei,"Rp12,914"
63, Kalimantan Selatan ,Beras SPHP,2025,Mei,"Rp12,811"
64, Kalimantan Timur ,Beras SPHP,2025,Mei,"Rp12,823"
65, Kalimantan Utara ,Beras SPHP,2025,Mei,"Rp13,087"
71, Sulawesi Utara ,Beras SPHP,2025,Mei,"Rp12,440"
72, Sulawesi Tengah ,Beras SPHP,2025,Mei,"Rp12,433"
73, Sulawesi Selatan ,Beras SPHP,2025,Mei,"Rp11,978"
74, Sulawesi Tenggara ,Beras SPHP,2025,Mei,"Rp12,374"
75, Gorontalo ,Beras SPHP,2025,Mei,"Rp12,432"
76, Sulawesi Barat ,Beras SPHP,2025,Mei,
81, Maluku ,Beras SPHP,2025,Mei,"Rp13,856"
82, Maluku Utara ,Beras SPHP,2025,Mei,"Rp13,050"
91, Papua ,Beras SPHP,2025,Mei,"Rp13,200"
92, Papua Barat ,Beras SPHP,2025,Mei,
93, Papua Selatan ,Beras SPHP,2025,Mei,"Rp13,345"
94, Papua Tengah ,Beras SPHP,2025,Mei,"Rp37,500"
95, Papua Pegunungan ,Beras SPHP,2025,Mei,
96, Papua Barat Daya ,Beras SPHP,2025,Mei,"Rp13,114"
11, Aceh ,Beras Premium,2025,Mei,"Rp14,802"
12, Sumatera Utara ,Beras Premium,2025,Mei,"Rp15,480"
13, Sumatera Barat ,Beras Premium,2025,Mei,"Rp16,851"
14, Riau ,Beras Premium,2025,Mei,"Rp16,308"
15, Jambi ,Beras Premium,2025,Mei,"Rp15,168"
16, Sumatera Selatan ,Beras Premium,2025,Mei,"Rp14,425"
17, Bengkulu ,Beras Premium,2025,Mei,"Rp15,406"
18, Lampung ,Beras Premium,2025,Mei,"Rp14,557"
19, Kepulauan Bangka Belitung ,Beras Premium,2025,Mei,"Rp15,785"
21, Kepulauan Riau ,Beras Premium,2025,Mei,"Rp16,254"
31, DKI Jakarta ,Beras Premium,2025,Mei,"Rp15,350"
32, Jawa Barat ,Beras Premium,2025,Mei,"Rp14,653"
33, Jawa Tengah ,Beras Premium,2025,Mei,"Rp14,724"
34, D.I Yogyakarta ,Beras Premium,2025,Mei,"Rp14,091"
35, Jawa Timur ,Beras Premium,2025,Mei,"Rp14,666"
36, Banten ,Beras Premium,2025,Mei,"Rp14,731"
51, Bali ,Beras Premium,2025,Mei,"Rp15,752"
52, Nusa Tenggara Barat ,Beras Premium,2025,Mei,"Rp15,151"
53, Nusa Tenggara Timur ,Beras Premium,2025,Mei,"Rp15,889"
61, Kalimantan Barat ,Beras Premium,2025,Mei,"Rp17,223"
62, Kalimantan Tengah ,Beras Premium,2025,Mei,"Rp17,468"
63, Kalimantan Selatan ,Beras Premium,2025,Mei,"Rp16,215"
64, Kalimantan Timur ,Beras Premium,2025,Mei,"Rp17,205"
65, Kalimantan Utara ,Beras Premium,2025,Mei,"Rp17,051"
71, Sulawesi Utara ,Beras Premium,2025,Mei,"Rp15,315"
72, Sulawesi Tengah ,Beras Premium,2025,Mei,"Rp15,407"
73, Sulawesi Selatan ,Beras Premium,2025,Mei,"Rp14,524"
74, Sulawesi Tenggara ,Beras Premium,2025,Mei,"Rp15,228"
75, Gorontalo ,Beras Premium,2025,Mei,"Rp15,307"
76, Sulawesi Barat ,Beras Premium,2025,Mei,"Rp14,770"
81, Maluku ,Beras Premium,2025,Mei,"Rp17,642"
82, Maluku Utara ,Beras Premium,2025,Mei,"Rp17,393"
91, Papua ,Beras Premium,2025,Mei,"Rp17,959"
92, Papua Barat ,Beras Premium,2025,Mei,"Rp18,430"
93, Papua Selatan ,Beras Premium,2025,Mei,"Rp17,856"
94, Papua Tengah ,Beras Premium,2025,Mei,"Rp18,359"
95, Papua Pegunungan ,Beras Premium,2025,Mei,"Rp30,000"
96, Papua Barat Daya ,Beras Premium,2025,Mei,"Rp17,275"
11, Aceh ,Beras Medium,2025,Mei,"Rp13,482"
12, Sumatera Utara ,Beras Medium,2025,Mei,"Rp14,022"
13, Sumatera Barat ,Beras Medium,2025,Mei,"Rp15,180"
14, Riau ,Beras Medium,2025,Mei,"Rp14,379"
15, Jambi ,Beras Medium,2025,Mei,"Rp13,182"
16, Sumatera Selatan ,Beras Medium,2025,Mei,"Rp12,377"
17, Bengkulu ,Beras Medium,2025,Mei,"Rp13,333"
18, Lampung ,Beras Medium,2025,Mei,"Rp13,111"
19, Kepulauan Bangka Belitung ,Beras Medium,2025,Mei,"Rp13,622"
21, Kepulauan Riau ,Beras Medium,2025,Mei,"Rp14,057"
31, DKI Jakarta ,Beras Medium,2025,Mei,"Rp12,917"
32, Jawa Barat ,Beras Medium,2025,Mei,"Rp12,978"
33, Jawa Tengah ,Beras Medium,2025,Mei,"Rp13,154"
34, D.I Yogyakarta ,Beras Medium,2025,Mei,"Rp13,068"
35, Jawa Timur ,Beras Medium,2025,Mei,"Rp12,742"
36, Banten ,Beras Medium,2025,Mei,"Rp12,773"
51, Bali ,Beras Medium,2025,Mei,"Rp13,972"
52, Nusa Tenggara Barat ,Beras Medium,2025,Mei,"Rp13,223"
53, Nusa Tenggara Timur ,Beras Medium,2025,Mei,"Rp13,844"
61, Kalimantan Barat ,Beras Medium,2025,Mei,"Rp14,485"
62, Kalimantan Tengah ,Beras Medium,2025,Mei,"Rp14,530"
63, Kalimantan Selatan ,Beras Medium,2025,Mei,"Rp13,136"
64, Kalimantan Timur ,Beras Medium,2025,Mei,"Rp15,727"
65, Kalimantan Utara ,Beras Medium,2025,Mei,"Rp15,299"
71, Sulawesi Utara ,Beras Medium,2025,Mei,"Rp14,175"
72, Sulawesi Tengah ,Beras Medium,2025,Mei,"Rp13,790"
73, Sulawesi Selatan ,Beras Medium,2025,Mei,"Rp12,919"
74, Sulawesi Tenggara ,Beras Medium,2025,Mei,"Rp14,001"
75, Gorontalo ,Beras Medium,2025,Mei,"Rp13,275"
76, Sulawesi Barat ,Beras Medium,2025,Mei,"Rp13,468"
81, Maluku ,Beras Medium,2025,Mei,"Rp15,348"
82, Maluku Utara ,Beras Medium,2025,Mei,"Rp15,779"
91, Papua ,Beras Medium,2025,Mei,"Rp16,082"
92, Papua Barat ,Beras Medium,2025,Mei,"Rp17,273"
93, Papua Selatan ,Beras Medium,2025,Mei,"Rp15,070"
94, Papua Tengah ,Beras Medium,2025,Mei,"Rp16,621"
95, Papua Pegunungan ,Beras Medium,2025,Mei,"Rp25,500"
96, Papua Barat Daya ,Beras Medium,2025,Mei,"Rp15,383"
11, Aceh ,Kedelai Biji Kering,2025,Mei,"Rp11,008"
12, Sumatera Utara ,Kedelai Biji Kering,2025,Mei,"Rp10,525"
13, Sumatera Barat ,Kedelai Biji Kering,2025,Mei,"Rp10,853"
14, Riau ,Kedelai Biji Kering,2025,Mei,"Rp11,644"
15, Jambi ,Kedelai Biji Kering,2025,Mei,"Rp12,023"
16, Sumatera Selatan ,Kedelai Biji Kering,2025,Mei,"Rp10,209"
17, Bengkulu ,Kedelai Biji Kering,2025,Mei,"Rp10,462"
18, Lampung ,Kedelai Biji Kering,2025,Mei,"Rp10,376"
19, Kepulauan Bangka Belitung ,Kedelai Biji Kering,2025,Mei,"Rp10,992"
21, Kepulauan Riau ,Kedelai Biji Kering,2025,Mei,"Rp11,661"
31, DKI Jakarta ,Kedelai Biji Kering,2025,Mei,"Rp9,600"
32, Jawa Barat ,Kedelai Biji Kering,2025,Mei,"Rp9,820"
33, Jawa Tengah ,Kedelai Biji Kering,2025,Mei,"Rp9,888"
34, D.I Yogyakarta ,Kedelai Biji Kering,2025,Mei,"Rp9,954"
35, Jawa Timur ,Kedelai Biji Kering,2025,Mei,"Rp9,942"
36, Banten ,Kedelai Biji Kering,2025,Mei,"Rp11,661"
51, Bali ,Kedelai Biji Kering,2025,Mei,"Rp10,385"
52, Nusa Tenggara Barat ,Kedelai Biji Kering,2025,Mei,"Rp10,968"
53, Nusa Tenggara Timur ,Kedelai Biji Kering,2025,Mei,"Rp11,932"
61, Kalimantan Barat ,Kedelai Biji Kering,2025,Mei,"Rp10,843"
62, Kalimantan Tengah ,Kedelai Biji Kering,2025,Mei,"Rp10,128"
63, Kalimantan Selatan ,Kedelai Biji Kering,2025,Mei,"Rp10,527"
64, Kalimantan Timur ,Kedelai Biji Kering,2025,Mei,"Rp11,514"
65, Kalimantan Utara ,Kedelai Biji Kering,2025,Mei,"Rp11,301"
71, Sulawesi Utara ,Kedelai Biji Kering,2025,Mei,"Rp11,375"
72, Sulawesi Tengah ,Kedelai Biji Kering,2025,Mei,"Rp11,972"
73, Sulawesi Selatan ,Kedelai Biji Kering,2025,Mei,"Rp10,418"
74, Sulawesi Tenggara ,Kedelai Biji Kering,2025,Mei,"Rp11,242"
75, Gorontalo ,Kedelai Biji Kering,2025,Mei,"Rp10,403"
76, Sulawesi Barat ,Kedelai Biji Kering,2025,Mei,"Rp12,029"
81, Maluku ,Kedelai Biji Kering,2025,Mei,"Rp12,287"
82, Maluku Utara ,Kedelai Biji Kering,2025,Mei,"Rp12,494"
91, Papua ,Kedelai Biji Kering,2025,Mei,"Rp15,039"
92, Papua Barat ,Kedelai Biji Kering,2025,Mei,"Rp10,590"
93, Papua Selatan ,Kedelai Biji Kering,2025,Mei,"Rp14,367"
94, Papua Tengah ,Kedelai Biji Kering,2025,Mei,"Rp12,000"
95, Papua Pegunungan ,Kedelai Biji Kering,2025,Mei,
96, Papua Barat Daya ,Kedelai Biji Kering,2025,Mei,"Rp13,561"
11, Aceh ,Bawang Merah,2025,Mei,"Rp39,813"
12, Sumatera Utara ,Bawang Merah,2025,Mei,"Rp38,123"
13, Sumatera Barat ,Bawang Merah,2025,Mei,"Rp33,584"
14, Riau ,Bawang Merah,2025,Mei,"Rp37,698"
15, Jambi ,Bawang Merah,2025,Mei,"Rp33,395"
16, Sumatera Selatan ,Bawang Merah,2025,Mei,"Rp41,211"
17, Bengkulu ,Bawang Merah,2025,Mei,"Rp41,963"
18, Lampung ,Bawang Merah,2025,Mei,"Rp38,891"
19, Kepulauan Bangka Belitung ,Bawang Merah,2025,Mei,"Rp48,497"
21, Kepulauan Riau ,Bawang Merah,2025,Mei,"Rp36,364"
31, DKI Jakarta ,Bawang Merah,2025,Mei,"Rp46,574"
32, Jawa Barat ,Bawang Merah,2025,Mei,"Rp39,835"
33, Jawa Tengah ,Bawang Merah,2025,Mei,"Rp39,819"
34, D.I Yogyakarta ,Bawang Merah,2025,Mei,"Rp37,049"
35, Jawa Timur ,Bawang Merah,2025,Mei,"Rp35,940"
36, Banten ,Bawang Merah,2025,Mei,"Rp41,093"
51, Bali ,Bawang Merah,2025,Mei,"Rp34,666"
52, Nusa Tenggara Barat ,Bawang Merah,2025,Mei,"Rp34,096"
53, Nusa Tenggara Timur ,Bawang Merah,2025,Mei,"Rp39,664"
61, Kalimantan Barat ,Bawang Merah,2025,Mei,"Rp36,977"
62, Kalimantan Tengah ,Bawang Merah,2025,Mei,"Rp39,210"
63, Kalimantan Selatan ,Bawang Merah,2025,Mei,"Rp36,184"
64, Kalimantan Timur ,Bawang Merah,2025,Mei,"Rp40,628"
65, Kalimantan Utara ,Bawang Merah,2025,Mei,"Rp44,536"
71, Sulawesi Utara ,Bawang Merah,2025,Mei,"Rp43,261"
72, Sulawesi Tengah ,Bawang Merah,2025,Mei,"Rp40,834"
73, Sulawesi Selatan ,Bawang Merah,2025,Mei,"Rp33,426"
74, Sulawesi Tenggara ,Bawang Merah,2025,Mei,"Rp41,766"
75, Gorontalo ,Bawang Merah,2025,Mei,"Rp39,515"
76, Sulawesi Barat ,Bawang Merah,2025,Mei,"Rp36,688"
81, Maluku ,Bawang Merah,2025,Mei,"Rp46,635"
82, Maluku Utara ,Bawang Merah,2025,Mei,"Rp53,079"
91, Papua ,Bawang Merah,2025,Mei,"Rp53,969"
92, Papua Barat ,Bawang Merah,2025,Mei,"Rp47,086"
93, Papua Selatan ,Bawang Merah,2025,Mei,"Rp63,077"
94, Papua Tengah ,Bawang Merah,2025,Mei,"Rp59,396"
95, Papua Pegunungan ,Bawang Merah,2025,Mei,"Rp80,000"
96, Papua Barat Daya ,Bawang Merah,2025,Mei,"Rp50,615"
11, Aceh ,Bawang Putih (Bonggol),2025,Mei,"Rp42,737"
12, Sumatera Utara ,Bawang Putih (Bonggol),2025,Mei,"Rp41,206"
13, Sumatera Barat ,Bawang Putih (Bonggol),2025,Mei,"Rp39,689"
14, Riau ,Bawang Putih (Bonggol),2025,Mei,"Rp40,356"
15, Jambi ,Bawang Putih (Bonggol),2025,Mei,"Rp39,124"
16, Sumatera Selatan ,Bawang Putih (Bonggol),2025,Mei,"Rp39,677"
17, Bengkulu ,Bawang Putih (Bonggol),2025,Mei,"Rp41,890"
18, Lampung ,Bawang Putih (Bonggol),2025,Mei,"Rp39,166"
19, Kepulauan Bangka Belitung ,Bawang Putih (Bonggol),2025,Mei,"Rp42,349"
21, Kepulauan Riau ,Bawang Putih (Bonggol),2025,Mei,"Rp36,197"
31, DKI Jakarta ,Bawang Putih (Bonggol),2025,Mei,"Rp44,908"
32, Jawa Barat ,Bawang Putih (Bonggol),2025,Mei,"Rp40,779"
33, Jawa Tengah ,Bawang Putih (Bonggol),2025,Mei,"Rp38,789"
34, D.I Yogyakarta ,Bawang Putih (Bonggol),2025,Mei,"Rp38,406"
35, Jawa Timur ,Bawang Putih (Bonggol),2025,Mei,"Rp36,231"
36, Banten ,Bawang Putih (Bonggol),2025,Mei,"Rp41,351"
51, Bali ,Bawang Putih (Bonggol),2025,Mei,"Rp37,016"
52, Nusa Tenggara Barat ,Bawang Putih (Bonggol),2025,Mei,"Rp40,524"
53, Nusa Tenggara Timur ,Bawang Putih (Bonggol),2025,Mei,"Rp46,713"
61, Kalimantan Barat ,Bawang Putih (Bonggol),2025,Mei,"Rp42,419"
62, Kalimantan Tengah ,Bawang Putih (Bonggol),2025,Mei,"Rp42,789"
63, Kalimantan Selatan ,Bawang Putih (Bonggol),2025,Mei,"Rp39,695"
64, Kalimantan Timur ,Bawang Putih (Bonggol),2025,Mei,"Rp43,910"
65, Kalimantan Utara ,Bawang Putih (Bonggol),2025,Mei,"Rp45,059"
71, Sulawesi Utara ,Bawang Putih (Bonggol),2025,Mei,"Rp47,551"
72, Sulawesi Tengah ,Bawang Putih (Bonggol),2025,Mei,"Rp48,424"
73, Sulawesi Selatan ,Bawang Putih (Bonggol),2025,Mei,"Rp42,897"
74, Sulawesi Tenggara ,Bawang Putih (Bonggol),2025,Mei,"Rp48,101"
75, Gorontalo ,Bawang Putih (Bonggol),2025,Mei,"Rp46,959"
76, Sulawesi Barat ,Bawang Putih (Bonggol),2025,Mei,"Rp43,766"
81, Maluku ,Bawang Putih (Bonggol),2025,Mei,"Rp49,942"
82, Maluku Utara ,Bawang Putih (Bonggol),2025,Mei,"Rp56,546"
91, Papua ,Bawang Putih (Bonggol),2025,Mei,"Rp57,176"
92, Papua Barat ,Bawang Putih (Bonggol),2025,Mei,"Rp51,667"
93, Papua Selatan ,Bawang Putih (Bonggol),2025,Mei,"Rp58,163"
94, Papua Tengah ,Bawang Putih (Bonggol),2025,Mei,"Rp60,105"
95, Papua Pegunungan ,Bawang Putih (Bonggol),2025,Mei,"Rp60,000"
96, Papua Barat Daya ,Bawang Putih (Bonggol),2025,Mei,"Rp54,062"
11, Aceh ,Cabai Merah Keriting,2025,Mei,"Rp39,255"
12, Sumatera Utara ,Cabai Merah Keriting,2025,Mei,"Rp34,736"
13, Sumatera Barat ,Cabai Merah Keriting,2025,Mei,"Rp39,917"
14, Riau ,Cabai Merah Keriting,2025,Mei,"Rp47,975"
15, Jambi ,Cabai Merah Keriting,2025,Mei,"Rp35,975"
16, Sumatera Selatan ,Cabai Merah Keriting,2025,Mei,"Rp42,090"
17, Bengkulu ,Cabai Merah Keriting,2025,Mei,"Rp38,875"
18, Lampung ,Cabai Merah Keriting,2025,Mei,"Rp39,525"
19, Kepulauan Bangka Belitung ,Cabai Merah Keriting,2025,Mei,"Rp52,731"
21, Kepulauan Riau ,Cabai Merah Keriting,2025,Mei,"Rp61,076"
31, DKI Jakarta ,Cabai Merah Keriting,2025,Mei,"Rp48,979"
32, Jawa Barat ,Cabai Merah Keriting,2025,Mei,"Rp43,695"
33, Jawa Tengah ,Cabai Merah Keriting,2025,Mei,"Rp37,753"
34, D.I Yogyakarta ,Cabai Merah Keriting,2025,Mei,"Rp35,703"
35, Jawa Timur ,Cabai Merah Keriting,2025,Mei,"Rp33,254"
36, Banten ,Cabai Merah Keriting,2025,Mei,"Rp43,751"
51, Bali ,Cabai Merah Keriting,2025,Mei,"Rp35,081"
52, Nusa Tenggara Barat ,Cabai Merah Keriting,2025,Mei,"Rp42,952"
53, Nusa Tenggara Timur ,Cabai Merah Keriting,2025,Mei,"Rp66,653"
61, Kalimantan Barat ,Cabai Merah Keriting,2025,Mei,"Rp67,025"
62, Kalimantan Tengah ,Cabai Merah Keriting,2025,Mei,"Rp73,022"
63, Kalimantan Selatan ,Cabai Merah Keriting,2025,Mei,"Rp63,938"
64, Kalimantan Timur ,Cabai Merah Keriting,2025,Mei,"Rp64,756"
65, Kalimantan Utara ,Cabai Merah Keriting,2025,Mei,"Rp75,868"
71, Sulawesi Utara ,Cabai Merah Keriting,2025,Mei,"Rp62,112"
72, Sulawesi Tengah ,Cabai Merah Keriting,2025,Mei,"Rp55,351"
73, Sulawesi Selatan ,Cabai Merah Keriting,2025,Mei,"Rp43,530"
74, Sulawesi Tenggara ,Cabai Merah Keriting,2025,Mei,"Rp58,165"
75, Gorontalo ,Cabai Merah Keriting,2025,Mei,"Rp57,744"
76, Sulawesi Barat ,Cabai Merah Keriting,2025,Mei,"Rp49,924"
81, Maluku ,Cabai Merah Keriting,2025,Mei,"Rp75,197"
82, Maluku Utara ,Cabai Merah Keriting,2025,Mei,"Rp75,817"
91, Papua ,Cabai Merah Keriting,2025,Mei,"Rp81,153"
92, Papua Barat ,Cabai Merah Keriting,2025,Mei,"Rp64,989"
93, Papua Selatan ,Cabai Merah Keriting,2025,Mei,"Rp85,632"
94, Papua Tengah ,Cabai Merah Keriting,2025,Mei,"Rp79,594"
95, Papua Pegunungan ,Cabai Merah Keriting,2025,Mei,
96, Papua Barat Daya ,Cabai Merah Keriting,2025,Mei,"Rp73,758"
11, Aceh ,Cabai Rawit Merah,2025,Mei,"Rp41,075"
12, Sumatera Utara ,Cabai Rawit Merah,2025,Mei,"Rp41,730"
13, Sumatera Barat ,Cabai Rawit Merah,2025,Mei,"Rp40,721"
14, Riau ,Cabai Rawit Merah,2025,Mei,"Rp53,124"
15, Jambi ,Cabai Rawit Merah,2025,Mei,"Rp42,982"
16, Sumatera Selatan ,Cabai Rawit Merah,2025,Mei,"Rp40,218"
17, Bengkulu ,Cabai Rawit Merah,2025,Mei,"Rp39,805"
18, Lampung ,Cabai Rawit Merah,2025,Mei,"Rp38,313"
19, Kepulauan Bangka Belitung ,Cabai Rawit Merah,2025,Mei,"Rp54,201"
21, Kepulauan Riau ,Cabai Rawit Merah,2025,Mei,"Rp67,423"
31, DKI Jakarta ,Cabai Rawit Merah,2025,Mei,"Rp47,961"
32, Jawa Barat ,Cabai Rawit Merah,2025,Mei,"Rp40,546"
33, Jawa Tengah ,Cabai Rawit Merah,2025,Mei,"Rp33,656"
34, D.I Yogyakarta ,Cabai Rawit Merah,2025,Mei,"Rp32,437"
35, Jawa Timur ,Cabai Rawit Merah,2025,Mei,"Rp27,748"
36, Banten ,Cabai Rawit Merah,2025,Mei,"Rp40,397"
51, Bali ,Cabai Rawit Merah,2025,Mei,"Rp31,460"
52, Nusa Tenggara Barat ,Cabai Rawit Merah,2025,Mei,"Rp44,098"
53, Nusa Tenggara Timur ,Cabai Rawit Merah,2025,Mei,"Rp70,007"
61, Kalimantan Barat ,Cabai Rawit Merah,2025,Mei,"Rp68,638"
62, Kalimantan Tengah ,Cabai Rawit Merah,2025,Mei,"Rp71,329"
63, Kalimantan Selatan ,Cabai Rawit Merah,2025,Mei,"Rp61,977"
64, Kalimantan Timur ,Cabai Rawit Merah,2025,Mei,"Rp59,047"
65, Kalimantan Utara ,Cabai Rawit Merah,2025,Mei,"Rp81,353"
71, Sulawesi Utara ,Cabai Rawit Merah,2025,Mei,"Rp75,771"
72, Sulawesi Tengah ,Cabai Rawit Merah,2025,Mei,"Rp63,879"
73, Sulawesi Selatan ,Cabai Rawit Merah,2025,Mei,"Rp44,136"
74, Sulawesi Tenggara ,Cabai Rawit Merah,2025,Mei,"Rp61,606"
75, Gorontalo ,Cabai Rawit Merah,2025,Mei,"Rp68,493"
76, Sulawesi Barat ,Cabai Rawit Merah,2025,Mei,"Rp51,488"
81, Maluku ,Cabai Rawit Merah,2025,Mei,"Rp90,853"
82, Maluku Utara ,Cabai Rawit Merah,2025,Mei,"Rp98,638"
91, Papua ,Cabai Rawit Merah,2025,Mei,"Rp88,976"
92, Papua Barat ,Cabai Rawit Merah,2025,Mei,"Rp74,858"
93, Papua Selatan ,Cabai Rawit Merah,2025,Mei,"Rp112,861"
94, Papua Tengah ,Cabai Rawit Merah,2025,Mei,"Rp109,207"
95, Papua Pegunungan ,Cabai Rawit Merah,2025,Mei,"Rp100,000"
96, Papua Barat Daya ,Cabai Rawit Merah,2025,Mei,"Rp88,724"
11, Aceh ,Daging Sapi Murni,2025,Mei,"Rp152,041"
12, Sumatera Utara ,Daging Sapi Murni,2025,Mei,"Rp129,622"
13, Sumatera Barat ,Daging Sapi Murni,2025,Mei,"Rp143,755"
14, Riau ,Daging Sapi Murni,2025,Mei,"Rp144,308"
15, Jambi ,Daging Sapi Murni,2025,Mei,"Rp133,406"
16, Sumatera Selatan ,Daging Sapi Murni,2025,Mei,"Rp135,574"
17, Bengkulu ,Daging Sapi Murni,2025,Mei,"Rp134,801"
18, Lampung ,Daging Sapi Murni,2025,Mei,"Rp133,737"
19, Kepulauan Bangka Belitung ,Daging Sapi Murni,2025,Mei,"Rp140,665"
21, Kepulauan Riau ,Daging Sapi Murni,2025,Mei,"Rp159,979"
31, DKI Jakarta ,Daging Sapi Murni,2025,Mei,"Rp132,854"
32, Jawa Barat ,Daging Sapi Murni,2025,Mei,"Rp133,206"
33, Jawa Tengah ,Daging Sapi Murni,2025,Mei,"Rp130,780"
34, D.I Yogyakarta ,Daging Sapi Murni,2025,Mei,"Rp133,988"
35, Jawa Timur ,Daging Sapi Murni,2025,Mei,"Rp119,039"
36, Banten ,Daging Sapi Murni,2025,Mei,"Rp134,906"
51, Bali ,Daging Sapi Murni,2025,Mei,"Rp116,216"
52, Nusa Tenggara Barat ,Daging Sapi Murni,2025,Mei,"Rp122,579"
53, Nusa Tenggara Timur ,Daging Sapi Murni,2025,Mei,"Rp113,798"
61, Kalimantan Barat ,Daging Sapi Murni,2025,Mei,"Rp155,296"
62, Kalimantan Tengah ,Daging Sapi Murni,2025,Mei,"Rp156,075"
63, Kalimantan Selatan ,Daging Sapi Murni,2025,Mei,"Rp156,204"
64, Kalimantan Timur ,Daging Sapi Murni,2025,Mei,"Rp156,484"
65, Kalimantan Utara ,Daging Sapi Murni,2025,Mei,"Rp167,843"
